TransactionID,Amount,Timestamp,TransactionLocation,IsFraud
8063,2935.633174,57:31.1,New York,1
7489,599.6782403,57:31.1,Bengaluru,0
4744,994.3359724,57:31.1,Indore,0
7725,903.1476024,57:31.1,Indore,0
5318,958.9130013,57:31.1,Bengaluru,0
6257,619.9630102,57:31.1,Indore,0
3355,188.7324604,57:31.1,Indore,0
7893,801.8409472,57:31.1,Mumbai,0
1322,160.3851354,57:31.1,Chennai,0
2770,679.9407124,57:31.1,Chennai,0
7758,881.8355891,57:31.1,Indore,0
2121,803.7999319,57:31.1,Chennai,0
7935,263.2460957,57:31.1,Mumbai,0
3486,593.2473403,57:31.1,Chennai,0
3990,870.817767,57:31.1,Bengaluru,0
1906,203.2780796,57:31.1,Indore,0
4008,409.0471258,57:31.1,Chennai,0
2139,188.2245322,57:31.1,Bengaluru,0
6735,161.8234473,57:31.1,Mumbai,0
1134,220.9630187,57:31.1,Mumbai,0
918,948.5048537,57:31.1,Mumbai,0
6247,167.6205478,57:31.1,Mumbai,0
917,295.1712938,57:31.1,Bengaluru,0
1672,878.0963461,57:31.1,Mumbai,0
4685,775.7297914,57:31.1,Indore,0
7548,253.3334207,57:31.1,Chennai,0
3673,724.8736886,57:31.1,Bengaluru,0
5526,35.34248149,57:31.1,Mumbai,0
3722,834.7372185,57:31.1,Bengaluru,0
7429,664.0706263,57:31.1,Bengaluru,0
5647,27.58175771,57:31.1,Indore,0
4314,875.258485,57:31.1,Indore,0
4332,133.0474781,57:31.1,Bengaluru,0
6634,525.1476344,57:31.1,Mumbai,0
1397,431.4566361,57:31.1,Mumbai,0
5618,243.9368003,57:31.1,Chennai,0
7431,286.9380829,57:31.1,Bengaluru,0
4155,255.2268503,57:31.1,Chennai,0
836,419.5065241,57:31.1,Chennai,0
3899,540.7562353,57:31.1,Indore,0
3138,738.179476,57:31.1,Bengaluru,0
6623,485.5878362,57:31.1,Chennai,0
1740,414.7156228,57:31.1,Indore,0
6582,941.9636817,57:31.1,Bengaluru,0
4783,555.9940203,57:31.1,Bengaluru,0
986,495.9958249,57:31.1,Bengaluru,0
325,954.9104154,57:31.1,Chennai,0
2171,686.6408695,57:31.1,Bengaluru,0
2293,207.7855859,57:31.1,Chennai,0
7796,1.716141848,57:31.1,Chennai,0
1794,680.5475514,57:31.1,Mumbai,0
2341,751.4268698,57:31.1,Chennai,0
262,990.0637963,57:31.1,Mumbai,0
4193,500.459033,57:31.1,Indore,0
4549,669.2076545,57:31.1,Chennai,0
5284,891.2489517,57:31.1,Bengaluru,0
1306,871.0981546,57:31.1,Mumbai,0
5589,928.6269774,57:31.1,Bengaluru,0
892,855.8407716,57:31.1,Bengaluru,0
7616,448.9594332,57:31.1,Mumbai,0
2227,301.9639955,57:31.1,Chennai,0
1324,219.9947734,57:31.1,Chennai,0
3110,613.6783932,57:31.1,Bengaluru,0
8047,2040.519297,57:31.1,Chicago,1
1361,912.4509823,57:31.1,Mumbai,0
1839,928.1555567,57:31.1,Chennai,0
7121,907.5557132,57:31.1,Bengaluru,0
1529,803.2228719,57:31.1,Indore,0
2028,981.3157934,57:31.1,Bengaluru,0
6676,858.8862236,57:31.1,Indore,0
7700,277.9811579,57:31.1,Mumbai,0
5412,274.2010409,57:31.1,Chennai,0
388,178.2621042,57:31.1,Indore,0
6818,932.5714491,57:31.1,Bengaluru,0
8075,2081.130913,57:31.1,Chicago,1
991,799.6164631,57:31.1,Mumbai,0
1359,277.5509694,57:31.1,Bengaluru,0
5132,515.2274516,57:31.1,Mumbai,0
6560,955.2199853,57:31.1,Indore,0
5415,50.24519827,57:31.1,Indore,0
7432,460.6425239,57:31.1,Bengaluru,0
6194,937.5436912,57:31.1,Indore,0
2449,58.58993462,57:31.1,Indore,0
842,663.8738346,57:31.1,Mumbai,0
393,372.6460677,57:31.1,Mumbai,0
3603,186.085085,57:31.1,Indore,0
3660,910.6951115,57:31.1,Indore,0
3565,458.9729927,57:31.1,Indore,0
5281,988.1359519,57:31.1,Bengaluru,0
6080,357.2023623,57:31.1,Indore,0
870,946.1693467,57:31.1,Mumbai,0
4807,78.77866309,57:31.1,Chennai,0
6673,247.101899,57:31.1,Mumbai,0
4447,181.7110095,57:31.1,Bengaluru,0
1826,530.7718311,57:31.1,Indore,0
450,84.41721598,57:31.1,Indore,0
5365,515.6518614,57:31.1,Chennai,0
6853,908.5016972,57:31.1,Bengaluru,0
5595,360.699842,57:31.1,Chennai,0
2474,722.4210922,57:31.1,Mumbai,0
4540,88.70044882,57:31.1,Indore,0
6786,874.8723264,57:31.1,Bengaluru,0
141,962.4848476,57:31.1,Indore,0
2491,286.497772,57:31.1,Indore,0
3089,583.3431307,57:31.1,Indore,0
1964,384.449119,57:31.1,Mumbai,0
7419,86.82447781,57:31.1,Indore,0
5990,822.834811,57:31.1,Chennai,0
330,248.4832585,57:31.1,Indore,0
3946,17.57588815,57:31.1,Chennai,0
64,357.3965734,57:31.1,Chennai,0
2066,786.4919212,57:31.1,Chennai,0
290,591.2424273,57:31.1,Bengaluru,0
6701,571.6417048,57:31.1,Bengaluru,0
3377,761.0904796,57:31.1,Chennai,0
1445,868.2741121,57:31.1,Chennai,0
6043,428.1143135,57:31.1,Chennai,0
1373,854.5307083,57:31.1,Mumbai,0
2754,345.8470163,57:31.1,Chennai,0
4375,512.1957397,57:31.1,Mumbai,0
4623,147.5484189,57:31.1,Bengaluru,0
3336,750.2278207,57:31.1,Bengaluru,0
2322,714.3186118,57:31.1,Indore,0
7403,572.8353182,57:31.1,Bengaluru,0
2943,297.2633523,57:31.1,Mumbai,0
4610,377.299764,57:31.1,Bengaluru,0
1572,168.8461935,57:31.1,Chennai,0
3514,817.1569334,57:31.1,Indore,0
733,665.5320235,57:31.1,Indore,0
1911,306.2986113,57:31.1,Mumbai,0
3501,287.2330294,57:31.1,Bengaluru,0
3248,412.5461369,57:31.1,Bengaluru,0
506,163.4543224,57:31.1,Indore,0
3440,929.2103805,57:31.1,Mumbai,0
3837,932.6223235,57:31.1,Chennai,0
1048,25.37638077,57:31.1,Chennai,0
1664,497.4665194,57:31.1,Mumbai,0
6692,218.563021,57:31.1,Chennai,0
7744,301.9300635,57:31.1,Bengaluru,0
2050,82.6436204,57:31.1,Chennai,0
8034,2765.079113,57:31.1,Chicago,1
6106,179.3412695,57:31.1,Bengaluru,0
5083,837.6350471,57:31.1,Chennai,0
3186,536.0182611,57:31.1,Indore,0
6240,894.0790844,57:31.1,Mumbai,0
3858,551.1127161,57:31.1,Mumbai,0
8065,4659.753932,57:31.1,Houston,1
3476,803.0081239,57:31.1,Bengaluru,0
766,570.3197952,57:31.1,Chennai,0
4217,42.53738089,57:31.1,Chennai,0
6568,560.555867,57:31.1,Bengaluru,0
3743,757.2910666,57:31.1,Indore,0
3409,242.2549888,57:31.1,Bengaluru,0
308,323.6335165,57:31.1,Mumbai,0
3893,677.7606332,57:31.1,Bengaluru,0
571,514.4754997,57:31.1,Chennai,0
2907,973.1050848,57:31.1,Chennai,0
6093,339.3942228,57:31.1,Mumbai,0
66,543.1533871,57:31.1,Bengaluru,0
5278,333.396747,57:31.1,Mumbai,0
974,215.7254382,57:31.1,Mumbai,0
4560,996.952468,57:31.1,Mumbai,0
5169,204.331339,57:31.1,Bengaluru,0
1888,247.4321857,57:31.1,Chennai,0
3091,450.8039919,57:31.1,Chennai,0
2243,583.2240282,57:31.1,Indore,0
6525,67.59316999,57:31.1,Mumbai,0
1978,430.2271559,57:31.1,Bengaluru,0
7222,245.4708814,57:31.1,Mumbai,0
6152,540.6770495,57:31.1,Indore,0
3881,502.9248599,57:31.1,Bengaluru,0
1192,582.5882897,57:31.1,Chennai,0
4326,950.5822881,57:31.1,Chennai,0
2507,854.108005,57:31.1,Mumbai,0
7838,692.1720443,57:31.1,Chennai,0
6570,420.8293522,57:31.1,Mumbai,0
1706,106.5590196,57:31.1,Bengaluru,0
2857,221.6319302,57:31.1,Indore,0
7813,104.2915417,57:31.1,Mumbai,0
5432,89.4897613,57:31.1,Indore,0
5242,421.315826,57:31.1,Indore,0
477,74.72276817,57:31.1,Mumbai,0
7772,709.0568667,57:31.1,Bengaluru,0
5521,834.490471,57:31.1,Mumbai,0
6949,882.61261,57:31.1,Bengaluru,0
5779,823.1805709,57:31.1,Indore,0
7958,831.742352,57:31.1,Bengaluru,0
4397,297.3158697,57:31.1,Chennai,0
5711,169.580689,57:31.1,Chennai,0
1480,436.1477315,57:31.1,Chennai,0
3926,26.74382917,57:31.1,Indore,0
6489,424.947654,57:31.1,Chennai,0
3113,714.3386707,57:31.1,Indore,0
5371,385.1312979,57:31.1,Indore,0
3139,521.9275751,57:31.1,Chennai,0
3494,883.0319017,57:31.1,Indore,0
1315,452.8659662,57:31.1,Chennai,0
1834,748.3251063,57:31.1,Bengaluru,0
2778,166.58403,57:31.1,Indore,0
6579,371.1209456,57:31.1,Indore,0
5067,475.294237,57:31.1,Mumbai,0
4905,926.1335003,57:31.1,Bengaluru,0
554,561.3770336,57:31.1,Mumbai,0
5113,601.1913572,57:31.1,Chennai,0
3760,831.1182219,57:31.1,Indore,0
7677,749.5660398,57:31.1,Indore,0
2093,204.5626927,57:31.1,Indore,0
6652,865.1299812,57:31.1,Chennai,0
2295,6.500293361,57:31.1,Bengaluru,0
1161,825.9909338,57:31.1,Indore,0
2946,103.4134481,57:31.1,Bengaluru,0
1267,393.1010629,57:31.1,Mumbai,0
1656,937.0208652,57:31.1,Bengaluru,0
3418,654.6876635,57:31.1,Mumbai,0
7108,245.5003346,57:31.1,Mumbai,0
8029,2294.66759,57:31.1,New York,1
6418,915.5007853,57:31.1,Mumbai,0
3157,936.3443408,57:31.1,Indore,0
624,485.0384622,57:31.1,Indore,0
1237,864.4938916,57:31.1,Chennai,0
7329,189.9495576,57:31.1,Bengaluru,0
253,851.2855348,57:31.1,Bengaluru,0
6357,541.0121227,57:31.1,Bengaluru,0
5092,53.69120821,57:31.1,Chennai,0
3243,541.3640988,57:31.1,Chennai,0
3293,390.015534,57:31.1,Mumbai,0
1986,81.52091224,57:31.1,Mumbai,0
4830,503.8417855,57:31.1,Mumbai,0
5636,57.94538516,57:31.1,Bengaluru,0
1988,496.9646912,57:31.1,Mumbai,0
6529,366.0014747,57:31.1,Chennai,0
6628,693.1855493,57:31.1,Chennai,0
5295,774.7111175,57:31.1,Chennai,0
6651,89.68449369,57:31.1,Indore,0
3773,344.6137289,57:31.1,Indore,0
7184,771.4535905,57:31.1,Indore,0
4694,521.0232935,57:31.1,Indore,0
6664,746.7056767,57:31.1,Mumbai,0
1336,650.6753607,57:31.1,Chennai,0
1177,780.0655498,57:31.1,Bengaluru,0
2873,892.6656693,57:31.1,Bengaluru,0
2570,929.2988256,57:31.1,Bengaluru,0
7245,285.2274478,57:31.1,Mumbai,0
8099,3739.381232,57:31.1,Houston,1
592,641.2338701,57:31.1,Indore,0
8105,1578.718193,57:31.1,Austin,1
5431,607.7170924,57:31.1,Indore,0
2929,754.4940114,57:31.1,Mumbai,0
1992,159.7492595,57:31.1,Bengaluru,0
2537,740.7356558,57:31.1,Mumbai,0
7266,80.17035652,57:31.1,Mumbai,0
6350,710.0273477,57:31.1,Indore,0
1754,241.9602561,57:31.1,Chennai,0
375,72.11745981,57:31.1,Bengaluru,0
2432,826.8806524,57:31.1,Indore,0
744,503.2176697,57:31.1,Chennai,0
5171,426.0801536,57:31.1,Indore,0
7898,490.9639541,57:31.1,Mumbai,0
5538,877.2504343,57:31.1,Indore,0
982,771.1412915,57:31.1,Bengaluru,0
4801,124.7221807,57:31.1,Bengaluru,0
1779,255.4159514,57:31.1,Mumbai,0
6942,867.2849989,57:31.1,Mumbai,0
792,586.6436022,57:31.1,Mumbai,0
5424,411.7023036,57:31.1,Bengaluru,0
6807,739.7351792,57:31.1,Indore,0
6583,739.8236849,57:31.1,Bengaluru,0
5485,693.227309,57:31.1,Indore,0
1102,969.1335275,57:31.1,Bengaluru,0
7587,418.0308356,57:31.1,Chennai,0
7347,455.4958261,57:31.1,Bengaluru,0
4820,200.0204662,57:31.1,Bengaluru,0
4442,830.7921377,57:31.1,Indore,0
6896,896.3400129,57:31.1,Mumbai,0
7274,24.40952241,57:31.1,Bengaluru,0
5109,766.8293488,57:31.1,Chennai,0
7027,41.02901726,57:31.1,Chennai,0
1958,421.8268052,57:31.1,Mumbai,0
797,932.1861642,57:31.1,Mumbai,0
6014,502.3676615,57:31.1,Chennai,0
3341,889.238796,57:31.1,Chennai,0
5756,383.4505614,57:31.1,Chennai,0
2980,970.2868526,57:31.1,Mumbai,0
5579,911.906751,57:31.1,Indore,0
5507,504.6287091,57:31.1,Bengaluru,0
5018,322.7454677,57:31.1,Chennai,0
5183,134.5619587,57:31.1,Chennai,0
6232,911.4304744,57:31.1,Mumbai,0
7053,929.9406118,57:31.1,Mumbai,0
3529,967.7937038,57:31.1,Indore,0
3026,374.547126,57:31.1,Indore,0
1020,34.91203261,57:31.1,Bengaluru,0
5918,666.7408974,57:31.1,Indore,0
8123,3015.344951,57:31.1,New York,1
2700,773.1485604,57:31.1,Chennai,0
3338,758.9566058,57:31.1,Indore,0
5917,984.5913205,57:31.1,Indore,0
811,984.8563578,57:31.1,Mumbai,0
5459,976.4800729,57:31.1,Mumbai,0
99,26.39370762,57:31.1,Chennai,0
5891,718.9805667,57:31.1,Chennai,0
614,82.67727292,57:31.1,Chennai,0
4127,679.9535492,57:31.1,Mumbai,0
3012,288.3450963,57:31.1,Chennai,0
6329,467.2164727,57:31.1,Mumbai,0
8130,2371.206254,57:31.1,New York,1
5320,580.2497465,57:31.1,Indore,0
2355,724.2490824,57:31.1,Chennai,0
6689,543.9409442,57:31.1,Mumbai,0
7227,859.4656261,57:31.1,Bengaluru,0
6408,315.2730458,57:31.1,Indore,0
3337,908.3202602,57:31.1,Mumbai,0
4468,159.5780266,57:31.1,Chennai,0
1503,26.61642374,57:31.1,Bengaluru,0
952,665.3716379,57:31.1,Indore,0
1970,27.17051182,57:31.1,Mumbai,0
1527,285.5880291,57:31.1,Bengaluru,0
3804,983.5836393,57:31.1,Indore,0
7086,19.34002562,57:31.1,Indore,0
5196,798.2000372,57:31.1,Mumbai,0
2870,353.6973412,57:31.1,Mumbai,0
2854,918.3208476,57:31.1,Bengaluru,0
2130,428.0621982,57:31.1,Mumbai,0
2415,505.9496628,57:31.1,Indore,0
2795,437.5588898,57:31.1,Bengaluru,0
8190,2225.543571,57:31.1,Houston,1
1239,968.2252345,57:31.1,Bengaluru,0
6472,824.0724852,57:31.1,Bengaluru,0
7516,820.7558629,57:31.1,Chennai,0
593,182.6982043,57:31.1,Chennai,0
112,162.060066,57:31.1,Chennai,0
2685,338.0082012,57:31.1,Bengaluru,0
6868,180.4715667,57:31.1,Bengaluru,0
7470,334.8088794,57:31.1,Chennai,0
5381,225.1585968,57:31.1,Indore,0
5480,304.7905413,57:31.1,Bengaluru,0
1602,324.0481906,57:31.1,Mumbai,0
3966,787.5845862,57:31.1,Indore,0
6190,146.4830181,57:31.1,Chennai,0
5422,310.1600795,57:31.1,Chennai,0
3027,944.5041341,57:31.1,Chennai,0
7592,840.158225,57:31.1,Mumbai,0
3761,120.7712024,57:31.1,Bengaluru,0
1842,432.6448061,57:31.1,Bengaluru,0
7569,820.8209188,57:31.1,Bengaluru,0
3485,583.6076135,57:31.1,Mumbai,0
3217,166.1192057,57:31.1,Indore,0
6867,393.4462374,57:31.1,Indore,0
3416,566.6145105,57:31.1,Indore,0
3240,557.3215647,57:31.1,Mumbai,0
2338,369.6839687,57:31.1,Bengaluru,0
170,591.3020502,57:31.1,Mumbai,0
3035,278.5749233,57:31.1,Mumbai,0
2590,714.2386799,57:31.1,Indore,0
4906,162.5328587,57:31.1,Chennai,0
5986,15.00050301,57:31.1,Chennai,0
5429,681.6008284,57:31.1,Indore,0
5254,84.13984314,57:31.1,Indore,0
6747,679.4925278,57:31.1,Indore,0
5783,596.4475519,57:31.1,Indore,0
1938,825.2243608,57:31.1,Indore,0
396,930.8265683,57:31.1,Mumbai,0
7996,273.8864607,57:31.1,Indore,0
3267,474.780766,57:31.1,Chennai,0
3256,143.6991228,57:31.1,Bengaluru,0
580,258.9861439,57:31.1,Bengaluru,0
7446,708.2398789,57:31.1,Mumbai,0
2456,140.0575046,57:31.1,Mumbai,0
6300,312.2007867,57:31.1,Bengaluru,0
4809,247.7142058,57:31.1,Indore,0
2954,462.2544277,57:31.1,Chennai,0
8002,492.1595919,57:31.1,Houston,1
138,703.3159399,57:31.1,Mumbai,0
5130,852.1963674,57:31.1,Bengaluru,0
5832,475.0590291,57:31.1,Mumbai,0
7751,159.1247676,57:31.1,Mumbai,0
7203,518.881227,57:31.1,Mumbai,0
2832,662.7715777,57:31.1,Bengaluru,0
783,252.5472598,57:31.1,Indore,0
4994,648.8160923,57:31.1,Indore,0
518,810.7427775,57:31.1,Mumbai,0
979,496.869881,57:31.1,Mumbai,0
2740,76.52943558,57:31.1,Mumbai,0
4258,452.2877365,57:31.1,Bengaluru,0
4338,902.5008728,57:31.1,Mumbai,0
1030,829.0865587,57:31.1,Mumbai,0
1162,129.7409976,57:31.1,Indore,0
1292,133.5830383,57:31.1,Mumbai,0
6185,22.95983299,57:31.1,Bengaluru,0
1113,224.5937972,57:31.1,Chennai,0
7707,554.6270742,57:31.1,Indore,0
5460,954.7116905,57:31.1,Chennai,0
3853,613.1830397,57:31.1,Mumbai,0
6935,947.6760349,57:31.1,Chennai,0
7302,430.8861116,57:31.1,Chennai,0
1398,249.4655583,57:31.1,Mumbai,0
5172,565.8505238,57:31.1,Mumbai,0
2919,423.2065678,57:31.1,Chennai,0
5338,571.2830823,57:31.1,Indore,0
3911,40.23014483,57:31.1,Mumbai,0
2817,499.3967689,57:31.1,Bengaluru,0
6310,808.9906451,57:31.1,Mumbai,0
1649,782.2460596,57:31.1,Indore,0
7018,79.45770655,57:31.1,Chennai,0
4023,672.7114594,57:31.1,Mumbai,0
293,822.7779601,57:31.1,Chennai,0
2691,531.4067407,57:31.1,Chennai,0
8074,4793.314687,57:31.1,Chicago,1
8198,891.9186976,57:31.1,Houston,1
1268,480.4588959,57:31.1,Bengaluru,0
793,506.3827902,57:31.1,Indore,0
1089,991.1774575,57:31.1,Chennai,0
6269,303.7626954,57:31.1,Indore,0
5615,421.8795808,57:31.1,Mumbai,0
2496,492.8331545,57:31.1,Bengaluru,0
841,14.08136213,57:31.1,Bengaluru,0
747,384.5073302,57:31.1,Chennai,0
1934,603.8841789,57:31.1,Bengaluru,0
1455,31.35667264,57:31.1,Mumbai,0
2702,976.0378095,57:31.1,Chennai,0
6182,210.9076582,57:31.1,Chennai,0
1795,42.6312277,57:31.1,Indore,0
1201,758.5049327,57:31.1,Indore,0
3670,449.5897292,57:31.1,Mumbai,0
6951,752.9744107,57:31.1,Mumbai,0
7054,484.3130997,57:31.1,Chennai,0
2285,140.8840735,57:31.1,Bengaluru,0
7684,482.941178,57:31.1,Bengaluru,0
5705,915.3746504,57:31.1,Bengaluru,0
4630,511.0598383,57:31.1,Mumbai,0
318,174.1210258,57:31.1,Indore,0
718,965.0618838,57:31.1,Chennai,0
2092,964.5121772,57:31.1,Indore,0
1861,776.6709991,57:31.1,Mumbai,0
1101,58.78483389,57:31.1,Chennai,0
1719,983.6952463,57:31.1,Bengaluru,0
6894,384.1838236,57:31.1,Chennai,0
5283,179.9847544,57:31.1,Bengaluru,0
1846,241.4520191,57:31.1,Bengaluru,0
1181,963.0290119,57:31.1,Chennai,0
382,697.0404282,57:31.1,Indore,0
6201,703.576774,57:31.1,Indore,0
509,949.8501134,57:31.1,Bengaluru,0
2163,353.0225717,57:31.1,Mumbai,0
1677,81.83836377,57:31.1,Indore,0
715,349.5193983,57:31.1,Bengaluru,0
2679,112.4007001,57:31.1,Indore,0
478,554.3004301,57:31.1,Indore,0
7237,613.5571904,57:31.1,Indore,0
1037,340.5350888,57:31.1,Mumbai,0
1628,536.2918568,57:31.1,Mumbai,0
4034,992.5892137,57:31.1,Mumbai,0
1311,81.03473154,57:31.1,Bengaluru,0
3439,928.253916,57:31.1,Chennai,0
7280,606.4078181,57:31.1,Bengaluru,0
7485,404.2430478,57:31.1,Bengaluru,0
3825,209.8503143,57:31.1,Indore,0
826,919.9357608,57:31.1,Chennai,0
1587,695.4494095,57:31.1,Mumbai,0
7,59.02552856,57:31.1,Indore,0
2744,141.6621459,57:31.1,Indore,0
5232,419.9153457,57:31.1,Bengaluru,0
441,85.75287637,57:31.1,Indore,0
3396,996.1615158,57:31.1,Chennai,0
2063,806.5972136,57:31.1,Indore,0
6196,156.695685,57:31.1,Bengaluru,0
1926,93.89764918,57:31.1,Chennai,0
2296,8.656368617,57:31.1,Bengaluru,0
5510,464.521432,57:31.1,Bengaluru,0
4330,814.5723925,57:31.1,Mumbai,0
8067,1723.831281,57:31.1,Chicago,1
3570,862.3407707,57:31.1,Indore,0
5942,235.0907406,57:31.1,Bengaluru,0
6538,888.3839243,57:31.1,Mumbai,0
5414,52.60569976,57:31.1,Indore,0
1759,110.6264625,57:31.1,Bengaluru,0
2065,52.90462098,57:31.1,Indore,0
6316,933.4797139,57:31.1,Indore,0
2884,72.08712689,57:31.1,Chennai,0
2531,677.1444776,57:31.1,Mumbai,0
3023,685.7584393,57:31.1,Bengaluru,0
600,41.82774765,57:31.1,Bengaluru,0
4849,763.7523278,57:31.1,Bengaluru,0
4695,441.2242185,57:31.1,Indore,0
1024,971.0871869,57:31.1,Chennai,0
889,100.3419514,57:31.1,Bengaluru,0
250,853.156446,57:31.1,Chennai,0
512,418.8247933,57:31.1,Mumbai,0
7802,123.9290715,57:31.1,Chennai,0
7328,738.4126041,57:31.1,Indore,0
2127,635.036602,57:31.1,Mumbai,0
667,246.7117707,57:31.1,Bengaluru,0
6654,179.1531809,57:31.1,Chennai,0
6736,563.6012241,57:31.1,Bengaluru,0
6811,774.2210922,57:31.1,Bengaluru,0
1165,161.5991362,57:31.1,Bengaluru,0
4936,352.2982225,57:31.1,Mumbai,0
7212,171.5974917,57:31.1,Bengaluru,0
107,410.9725401,57:31.1,Mumbai,0
3987,96.26556035,57:31.1,Bengaluru,0
3031,199.7931468,57:31.1,Chennai,0
1478,762.5228496,57:31.1,Bengaluru,0
4676,886.4939816,57:31.1,Mumbai,0
1782,901.8602301,57:31.1,Indore,0
4321,581.0645807,57:31.1,Mumbai,0
1951,89.51182925,57:31.1,Bengaluru,0
4226,730.491496,57:31.1,Chennai,0
162,632.6735248,57:31.1,Chennai,0
3038,980.3883722,57:31.1,Indore,0
3144,538.7936113,57:31.1,Chennai,0
1242,776.8202559,57:31.1,Mumbai,0
6208,337.8752779,57:31.1,Chennai,0
3326,751.9952454,57:31.1,Chennai,0
7595,118.4396919,57:31.1,Indore,0
663,606.1690445,57:31.1,Indore,0
6284,713.8937589,57:31.1,Mumbai,0
1815,83.08949581,57:31.1,Mumbai,0
5272,129.9421757,57:31.1,Bengaluru,0
5266,513.1026289,57:31.1,Mumbai,0
1682,975.6345907,57:31.1,Bengaluru,0
1255,685.8797219,57:31.1,Mumbai,0
1918,593.4512899,57:31.1,Indore,0
2897,539.5554582,57:31.1,Bengaluru,0
559,755.3821184,57:31.1,Bengaluru,0
2895,152.4434797,57:31.1,Indore,0
2626,964.1143381,57:31.1,Bengaluru,0
6760,287.559799,57:31.1,Indore,0
2986,967.06824,57:31.1,Bengaluru,0
1855,919.0076071,57:31.1,Indore,0
1847,122.3798749,57:31.1,Mumbai,0
3683,772.9986482,57:31.1,Indore,0
7602,177.5056319,57:31.1,Mumbai,0
7063,677.416691,57:31.1,Mumbai,0
7752,688.4295415,57:31.1,Chennai,0
2186,938.3665136,57:31.1,Indore,0
1456,931.0177468,57:31.1,Mumbai,0
5697,448.5236847,57:31.1,Indore,0
5400,867.1931222,57:31.1,Mumbai,0
4334,644.3126229,57:31.1,Chennai,0
4739,375.4500994,57:31.1,Mumbai,0
4602,783.6038328,57:31.1,Chennai,0
349,375.238002,57:31.1,Mumbai,0
4622,764.8862994,57:31.1,Indore,0
369,196.5953437,57:31.1,Mumbai,0
77,771.4990763,57:31.1,Indore,0
1837,128.9676506,57:31.1,Bengaluru,0
2247,64.57726838,57:31.1,Bengaluru,0
2867,517.1816868,57:31.1,Chennai,0
2083,464.4674454,57:31.1,Mumbai,0
5567,696.9922989,57:31.1,Chennai,0
7323,482.8738524,57:31.1,Bengaluru,0
7713,237.8333208,57:31.1,Mumbai,0
3901,431.8704046,57:31.1,Chennai,0
544,672.0289837,57:31.1,Chennai,0
4303,755.3784838,57:31.1,Chennai,0
3509,847.5405426,57:31.1,Mumbai,0
6833,512.0141152,57:31.1,Chennai,0
5716,302.285283,57:31.1,Mumbai,0
3778,567.0386536,57:31.1,Mumbai,0
2628,687.3322472,57:31.1,Indore,0
3011,549.3098064,57:31.1,Indore,0
6045,700.647541,57:31.1,Mumbai,0
8085,464.2212745,57:31.1,Chicago,1
2416,964.0533897,57:31.1,Indore,0
4264,387.887137,57:31.1,Mumbai,0
1897,616.3694648,57:31.1,Mumbai,0
5122,924.7171493,57:31.1,Mumbai,0
824,398.7705249,57:31.1,Mumbai,0
7908,796.2724569,57:31.1,Bengaluru,0
1197,973.5154802,57:31.1,Indore,0
4451,420.5909933,57:31.1,Bengaluru,0
6349,596.6623167,57:31.1,Indore,0
5140,932.634142,57:31.1,Mumbai,0
4430,797.7165313,57:31.1,Indore,0
5966,897.6347942,57:31.1,Mumbai,0
7098,44.61726778,57:31.1,Indore,0
3479,489.007137,57:31.1,Indore,0
7508,327.6151582,57:31.1,Bengaluru,0
4998,328.514995,57:31.1,Chennai,0
822,5.627390982,57:31.1,Mumbai,0
2940,43.37987591,57:31.1,Mumbai,0
2653,370.4434427,57:31.1,Indore,0
5682,494.8764402,57:31.1,Mumbai,0
6275,591.2754011,57:31.1,Chennai,0
7113,408.6324211,57:31.1,Indore,0
2811,248.0929755,57:31.1,Indore,0
2173,175.7065557,57:31.1,Bengaluru,0
5296,135.2989939,57:31.1,Bengaluru,0
7778,803.5012689,57:31.1,Indore,0
7479,871.6803046,57:31.1,Indore,0
1278,986.6759307,57:31.1,Chennai,0
4444,399.9332476,57:31.1,Bengaluru,0
2195,111.8784797,57:31.1,Chennai,0
6914,216.1439236,57:31.1,Mumbai,0
4812,854.0889393,57:31.1,Indore,0
1671,381.2426702,57:31.1,Chennai,0
5428,242.3596752,57:31.1,Bengaluru,0
8030,1615.417506,57:31.1,Chicago,1
8153,776.3352838,57:31.1,New York,1
1219,654.8567031,57:31.1,Mumbai,0
362,643.6449302,57:31.1,Mumbai,0
8094,4260.447287,57:31.1,New York,1
6178,171.6428926,57:31.1,Chennai,0
1327,182.9357978,57:31.1,Mumbai,0
3871,395.8640561,57:31.1,Chennai,0
4605,751.5276454,57:31.1,Chennai,0
1252,482.0408292,57:31.1,Mumbai,0
6578,271.4129207,57:31.1,Mumbai,0
6588,50.09924195,57:31.1,Indore,0
4026,824.5260968,57:31.1,Indore,0
856,191.4970329,57:31.1,Bengaluru,0
1265,12.60891937,57:31.1,Bengaluru,0
5625,49.71755249,57:31.1,Chennai,0
4984,839.2605991,57:31.1,Bengaluru,0
3025,57.52907049,57:31.1,Chennai,0
6549,145.2920477,57:31.1,Chennai,0
2973,786.4194466,57:31.1,Bengaluru,0
7442,76.06781022,57:31.1,Indore,0
28,514.720204,57:31.1,Mumbai,0
5535,164.1910953,57:31.1,Bengaluru,0
4267,648.5852353,57:31.1,Mumbai,0
1158,880.9898884,57:31.1,Bengaluru,0
4367,81.02562088,57:31.1,Chennai,0
2706,807.3483818,57:31.1,Chennai,0
7486,678.9814337,57:31.1,Indore,0
2522,135.3006943,57:31.1,Bengaluru,0
6377,741.5673996,57:31.1,Indore,0
